Entity Type,EntityID,EntityName,Inc/OrgDate,EntityStatus,StatusDate,RegAgentofficeCity
6,6A07510,"ARBOR HILLS NEIGHBORHOOD ASSOCIATION, INC.",8/22/67,DLQ,7/1/20,MADISON
2,A091372,"ARBOR REHABILITATION AND HEALTHCARE SERVICES, INC.",12/12/19,INC,12/12/19,MADISON
6,A046493,"ARBORETUM COHOUSING, INC.",9/15/03,ADS,9/9/19,MADISON
12,A087030,"ARBORETUM REAL ESTATE SERVICES, LLC",10/1/18,ORG,10/1/18,MADISON
12,A043376,"ARBP II, LLC",2/20/02,ADS,5/28/18,MADISON
2,A085702,"ARC ABATEMENT, INC.",5/10/18,INC,5/10/18,MADISON
12,A049422,"ARC ASSOCIATES, LLC",1/1/05,ADS,3/16/19,MADISON
12,A090486,ARC BEAUTY LLC,9/9/19,ORG,9/9/19,MADISON
12,A093205,"ARC COMMUNITY SERVICES PROGRAMS, LLC",6/18/20,ORG,6/18/20,MADISON
12,A048948,ARC GLOBAL ENGINEERING LLC,9/30/04,ADS,1/27/18,MADISON
12,A054275,"ARC OF LIFE CHIROPRACTIC, LLC",12/6/06,IGS,10/17/18,MADISON
13,A088317,ARC SELECT SERVICES LLC,2/6/19,RGD,2/6/19,MADISON
12,A066324,"ARC STUDIO 3D, LLC",9/30/11,DLQ,7/1/20,MADISON
16,A087684,ARC THRIFT STORES,11/30/18,INC,11/30/18,MADISON
12,A092040,"ARC4SB, LLC",3/23/20,ORG,3/23/20,MADISON
2,A077734,"ARCA RECYCLING, INC.",12/30/15,RCA,10/1/19,MADISON
2,A064564,"ARCADIA HEALTH SERVICES, INC.",1/18/11,RCA,10/1/19,Madison
12,A092117,ARCADIA SENIOR LIVING LLC,2/27/20,ORG,2/27/20,MADISON
13,A088197,"ARCADIS FIELDTECH SOLUTIONS, LLC",1/24/19,RGD,1/24/19,MADISON
13,A080648,"ARCADIS FIELDTECH SOLUTIONS, LLC",12/20/16,RCA,10/11/18,Madison
2,B035270,"ARCADIS OF NEW YORK, INC.",10/26/93,RCA,10/11/18,Madison
12,A088025,ARCDALE LLC,1/8/19,ORG,1/8/19,MADISON
12,A086797,ARCH DEVELOPMENT LLC,8/26/18,ORG,8/26/18,MADISON
12,A093016,ARCH MHWYOM101 LLC,6/1/20,ORG,6/1/20,MADISON
2,A085858,ARCH SUPERCO INC.,5/10/18,INC,5/10/18,MADISON
2,A085456,ARCH UNDERWRITERS INC.,4/2/18,INC,4/2/18,MADISON
1,A036220,"ARCHAEOLOGICAL CONSULTING AND SERVICES, INC.",6/4/97,IGS,6/12/20,MADISON
12,A092132,ARCHANGEL CAPITAL GROUP LLC,2/28/20,ORG,2/28/20,MADISON
1,A047464,"ARCHER GEOGRAPHIC, LTD.",2/20/04,IGS,2/28/18,MADISON
12,A092163,ARCHERS BAND LLC,3/2/20,ORG,3/2/20,MADISON
6,A087391,"ARCHERS HELPING ARCHERS, INC.",10/29/18,INC,10/29/18,MADISON
13,A092056,"ARCHETYPE INNOVATIONS, LLC",2/21/20,RGD,2/21/20,MADISON
2,A086949,ARCHETYPE LEGAL PC,9/12/18,INC,9/12/18,MADISON
1,A079839,"ARCHEUS TECHNOLOGIES, INC.",9/2/16,IGS,9/10/18,MADISON
13,A090197,"ARCHI+ETC., LLC",8/9/19,RGD,8/9/19,MADISON
12,A083557,ARCHITECTONIC LLC,9/14/17,DLQ,7/1/20,MADISON
2,A042159,"ARCHITECTURAL TESTING, INC.",5/25/01,RCA,10/1/19,MADISON
14,A037232,"ARCHITECTURE MADISON, LLP",2/26/98,ADS,5/23/20,MADISON
12,A064742,"ARCHITOLOGY, LLC",2/14/11,ADS,3/16/19,MADISON
2,A082900,"ARCHITRILOGY, P.C.",9/12/17,RCA,10/11/18,MADISON
13,A048321,"ARCHLAND PROPERTY I, LLC",6/18/04,RCA,10/1/19,MADISON
2,A092194,"ARCHOUSTICS (MIDWEST), INC.",3/3/20,INC,3/3/20,MADISON
2,A041382,"ARCHOUSTICS (MIDWEST), INC.",1/2/01,RCA,10/11/18,Madison
2,A089121,"ARCHROMA U.S., INC.",4/22/19,INC,4/22/19,MADISON
13,A093556,ARCHWAYRE LLC,7/15/20,RGD,7/15/20,MADISON
13,A092501,"ARCO NATIONAL CONSTRUCTION, LLC",3/26/20,RGD,3/26/20,MADISON
13,A090353,ARCO ROOFING SERVICES LLC,8/26/19,RGD,8/26/19,MADISON
2,A090728,"ARCO SENIOR LIVING/MULTI FAMILY CONSTRUCTION COMPANY, INC.",10/2/19,INC,10/2/19,MADISON
2,A091671,"ARCO/MURRAY NATIONAL TENANT SOLUTIONS, INC.",1/14/20,INC,1/14/20,MADISON
12,A081727,ARCOLA STUDIOS LLC,2/22/17,DIS,2/13/18,MADISON
13,A092587,ARCON CREDIT SOLUTIONS LLC,4/15/20,RGD,4/15/20,MADISON
2,A091154,ARCONDIS CORPORATION,11/15/19,INC,11/15/19,MADISON
2,A088629,ARCTIC CAT SALES INC.,3/7/19,INC,3/7/19,MADISON
13,A092690,"ARCTIC COOLING SYSTEMS, LLC",4/23/20,RGD,4/23/20,MADISON
12,A092840,ARCTIC WHITENING LLC,5/11/20,ORG,5/11/20,MADISON
13,A086013,ARDEN INSURANCE SERVICES LLC,5/29/18,RGD,5/29/18,MADISON
2,A085092,"ARDENT MANAGEMENT CONSULTING, INC.",2/28/18,INC,2/28/18,MADISON
13,A083794,ARDLEIGH GROUP LLC,10/10/17,RCA,10/11/18,MADISON
12,A091960,"ARDM PROPERTIES, LLC",2/14/20,ORG,2/14/20,MADISON
12,A089468,"ARDOR RACINE MANAGEMENT, LLC",5/23/19,ORG,5/23/19,MADISON
12,A059788,AREA 51 RESTAURANTS LLC,1/28/09,ADS,3/17/18,MADISON
13,A091481,"AREC 24, LLC",12/27/19,RGD,12/27/19,MADISON
13,A087976,"AREC 33, LLC",1/4/19,RGD,1/4/19,MADISON
13,A087944,"AREC 34, LLC",1/2/19,RGD,1/2/19,MADISON
13,A090699,"AREC 39, LLC",10/1/19,RGD,10/1/19,MADISON
13,A090700,"AREC 40, LLC",10/1/19,RGD,10/1/19,MADISON
13,A091607,"AREC 41, LLC",1/8/20,RGD,1/8/20,MADISON
13,A093308,"AREC 44, LLC",6/26/20,RGD,6/26/20,MADISON
12,A080138,ARELY CLEANING SERVICES LLC,10/12/16,IGS,1/15/19,MADISON
1,A056396,"ARENA CONTAINER SERVICES OF WISCONSIN, INC.",10/1/07,IGS,3/23/20,MADISON
12,A089217,"ARENA PROPERTY 65, LLC",4/30/19,ORG,4/30/19,MADISON
13,A090960,"ARG AA14PCK001, LLC",10/28/19,RGD,10/28/19,MADISON
13,A091199,"ARG GRD4SLB001, LLC",11/21/19,RGD,11/21/19,MADISON
13,S081271,ARGENTUS SECURITIES LLC,3/7/08,RCA,10/11/18,Madison
12,A072579,ARGO REAL ESTATE LLC,3/31/14,IGS,3/8/19,MADISON
2,A086247,ARGO TURBOSERVE CORPORATION,6/22/18,INC,6/22/18,MADISON
8,A085032,"ARGONAUT PRIVATE CAPITAL, LP",2/26/18,INC,2/26/18,MADISON
12,A067416,"ARGONNE OIL, LLC",3/6/12,DIS,1/24/19,MADISON
13,A086910,"ARGOSY EDUCATION GROUP, LLC",9/7/18,RCA,10/1/19,MADISON
12,A043479,"ARGUS PROPERTIES, LLC",3/13/02,IGS,1/10/19,MADISON
1,A072738,ARGUS TECHCON CORP.,4/1/14,ADS,8/19/19,MADISON
12,A074228,"ARGUS, LLC",10/16/14,IGS,7/9/20,MADISON
12,A084882,ARGUSVISIO L.L.C.,2/8/18,ORG,2/8/18,MADISON
13,A086830,"ARHC AAEKHWI01, LLC",8/29/18,RGD,8/29/18,MADISON
13,A085201,"ARHC AHMLWWI01, LLC",3/9/18,RGD,3/9/18,MADISON
13,A087276,"ARHC WIGNFWI01, LLC",10/16/18,RGD,10/16/18,MADISON
13,A087278,"ARHC WISMLWI01, LLC",10/16/18,RGD,10/16/18,MADISON
13,A087277,"ARHC WISTFWI01, LLC",10/16/18,RGD,10/16/18,MADISON
11,A041211,ARI FLEET LT,11/6/00,IGS,5/6/19,MADISON
1,1A12669,"ARI NETWORK SERVICES, INC.",7/23/81,IGS,7/22/19,MADISON
12,A083923,"ARI PACKAGING, LLC",10/26/17,MGD,12/31/18,MADISON
2,A083370,"ARIAGEN, INC.",8/24/17,RCA,10/11/18,MADISON
12,A066198,"ARIAN ZAFARI, LLC",9/12/11,ADS,9/9/19,MADISON
12,A093527,ARIES FINDS LLC,7/14/20,ORG,7/14/20,MADISON
12,A069071,ARIES INVESTMENTS LLC,11/14/12,IGS,12/4/19,MADISON
12,A075776,ARIES SERVICES LLC,4/20/15,ADS,10/20/18,MADISON
2,A089444,ARIES SYSTEMS CORPORATION,5/20/19,INC,5/20/19,MADISON
1,A078406,"ARIGATO EXPRESS, INC.",3/15/16,IGS,4/5/18,MADISON
2,A084507,ARINC INCORPORATED,8/6/18,INC,8/6/18,MADISON
13,A089243,"ARINGO FLEET LEASING, LLC",5/2/19,RGD,5/2/19,MADISON
13,A089046,"ARINGO REAL ESTATE HOLDINGS, LLC",4/16/19,RGD,4/16/19,MADISON
13,A088773,"ARINGO TRANSPORTATION ALLIANCE, LLC",3/22/19,RGD,3/22/19,MADISON
12,A070098,"ARIS COMPANIES, LLC",3/28/13,ADS,7/25/19,MADISON
12,A065692,ARIS LLC,6/22/11,DIS,3/9/20,MADISON
12,A067214,ARI'S TOYS LLC,2/8/12,DLQ,1/1/20,MADISON
12,A074087,ARISE MEDIA LLC,9/29/14,ADS,9/9/19,MADISON
12,R070321,"ARISE YOGA, LLC",5/17/18,DLQ,4/1/20,MADISON
6,6A09464,"ARJCO FOUNDATION, LTD.",10/16/73,DIS,3/18/19,MADISON
12,A072388,ARKIN ADJUSTING LLC,2/20/14,DLQ,1/1/20,MADISON
1,A088291,"ARKRAY AMERICA, INCORPORATED",2/4/19,DIS,10/10/19,MADISON
12,A092285,ARK'S HANDYMAN & REMODELING SERVICES LLC,3/11/20,ORG,3/11/20,MADISON
12,A073811,ARLINGTON CAPITAL MANAGEMENT LLC,8/20/14,IGS,7/19/18,MADISON
13,A092498,"ARLLUK TECHNOLOGY SOLUTIONS, LLC",4/6/20,RGD,4/6/20,MADISON
13,A087540,"ARM FUNDING 2017-1, LLC",11/13/18,RGD,11/13/18,MADISON
13,A087542,"ARM FUNDING 2018-1, LLC",11/13/18,RGD,11/13/18,MADISON
13,A091461,"ARM FUNDING 2019-1, LLC",12/24/19,RGD,12/24/19,MADISON
13,A090920,"ARM LENDA OF WISCONSIN, LLC (FICT NAME) AG RESOURCE MANAGEMENT, LLC (CORP NAME)",11/1/19,RGD,11/1/19,MADISON
12,A085726,ARMCHAIR BOOGIE LLC,4/26/18,DLQ,4/1/20,MADISON
12,A086658,"ARMENIA GROWERS COALITION, LLC",8/10/18,DLQ,7/1/20,MADISON
12,A088639,ARMENTA CONSTRUCTION LLC,3/8/19,ORG,3/8/19,MADISON
13,A091302,ARMH LEASECO I LLC,12/6/19,RGD,12/6/19,MADISON
12,A082090,ARMIEL BROTHERS LLC,4/4/17,IGS,5/26/20,MADISON
13,A088125,"ARMIN, O'CONNER & BOCH, LLC",1/17/19,RGD,1/17/19,MADISON
13,A090565,"ARMIS, LLC",9/16/19,RGD,9/16/19,MADISON
1,A086005,ARMOR AUTHORITY INC.,5/29/18,DIS,10/8/19,MADISON
13,A087537,ARMOR MANAGEMENT SERVICES LLC,11/13/18,RCA,10/1/19,MADISON
5,A087413,"ARMOR PROVIDERS CORPORATION, LIMITED (WI)",10/30/18,INC,10/30/18,Madison
12,A085067,ARMS REACH INDUSTRIES LLC,2/27/18,DLQ,1/1/20,MADISON
12,A067426,ARMSTEAD FELAND V DESIGN BUILD LLC,3/6/12,IGS,1/18/20,MADISON
12,A054315,ARMSTREET LLC,12/12/06,IGS,11/15/19,MADISON
12,A083500,"ARMSTRONG MOVING SOLUTIONS, WISCONSIN, LLC",9/7/17,DLQ,7/1/20,MADISON
9,A049942,"ARMSTRONG PROCESS GROUP, INC.",3/3/05,IGS,2/10/20,MADISON
12,A082930,"ARMSTRONG RELOCATION COMPANY, WISCONSIN, LLC",7/6/17,DLQ,7/1/20,MADISON
12,A090834,ARN INTERIOR PAINTING LLC,10/15/19,ORG,10/15/19,MADISON
2,A088297,"ARNEL, INC.",2/4/19,INC,2/4/19,MADISON
12,A072063,"ARNHEM, LLC",1/10/14,IGS,10/18/18,MADISON
12,A077409,ARNULFO AGUINAGA DIAZ LLC,11/17/15,ADS,12/10/18,MADISON
12,A078259,ARNULFO NUNEZ LLC,3/1/16,ADS,3/16/19,MADISON
2,A092225,"AROL NORTH AMERICA, INC.",3/5/20,INC,3/5/20,MADISON
12,A088481,AROMA BRAZIL LLC,2/22/19,ORG,2/22/19,MADISON
12,A080703,ARON ANCHONDO CHACON LLC,12/29/16,ADS,12/9/19,MADISON
12,A089601,"ARORA REAL ESTATE INVESTMENTS, LLC",6/7/19,ORG,6/7/19,MADISON
12,A075219,"ARPACI-DUSSEAU BOOKS, LLC",2/16/15,IGS,2/2/18,MADISON
12,A074661,"ARQUETTE PROPERTIES, LLC",12/10/14,IGS,2/8/19,MADISON
6,A089539,"ARR FAMILY FOUNDATION, INC.",5/31/19,INC,5/31/19,MADISON
2,A084800,ARRAY BIOPHARMA INC.,1/31/18,INC,1/31/18,MADISON
12,A077055,"ARRAY SUPPLY, LLC",10/6/15,ADS,12/9/19,MADISON
12,A075747,ARRIAGA'S CLEANING SERVICES LLC,4/17/15,IGS,5/8/19,MADISON
12,A056653,ARROW BUSINESS SOLUTIONS LLC,11/5/07,DLQ,10/1/19,MADISON
12,A073946,ARROW DESIGN SERVICES LLC,9/10/14,IGS,7/15/19,MADISON
2,A091692,"ARROW ENTERPRISE COMPUTING SOLUTIONS, INC.",1/16/20,INC,1/16/20,MADISON
13,A091665,"ARROW GLOBAL ASSET DISPOSITION, LLC",1/14/20,RGD,1/14/20,MADISON
13,A087494,ARROW PHARMACY HOLDINGS LLC,11/7/18,RGD,11/7/18,MADISON
9,A032537,"ARROW PRINTING COMPANY, INC.",6/15/94,ADS,6/10/19,MADISON
12,A089721,ARROWHEAD ETRAINING LLC,6/18/19,ORG,6/18/19,MADISON
13,A081732,"ARS NEBRASKA, LLC",2/23/17,RCA,10/11/18,Madison
13,A082033,"ARSENAL HOLDCO, LLC",3/28/17,RCA,10/1/19,Madison
12,A068362,ARSOVE CONSULTING LLC,7/16/12,ADS,9/10/18,MADISON
12,A065297,"ART & SONS, LLC",4/25/11,IGS,4/17/20,MADISON
13,A091050,"ART BRAND STUDIOS, LLC",11/20/19,RGD,11/20/19,MADISON
1,G029033,"ART GECKO, INC.",2/24/99,IGS,4/21/20,MADISON
12,A067889,"ART IN, LLC",5/4/12,DLQ,4/1/20,MADISON
13,A088956,"ART VAN FURNITURE, LLC",4/8/19,RGD,4/8/19,MADISON
6,A071001,"ART, ANTIQUES, AND ALLIANCES, INCORPORATED",8/5/13,ADS,9/9/19,MADISON
12,A070289,ARTEFEX WEB DESIGN LLC,4/23/13,ADS,10/20/18,MADISON
12,A090264,"ARTELL GROUP, LLC",8/15/19,ORG,8/15/19,MADISON
12,A076539,"ARTEMIS BOW PRODUCTIONS, LLC",8/1/15,DLQ,7/1/20,MADISON
1,A033436,"ARTEMIS GROUP, LTD.",3/13/95,IGS,1/30/18,MADISON
12,A087532,"ARTEMIS RESEARCH AND CONSULTING, LLC",11/13/18,ORG,11/13/18,MADISON
12,A089076,ARTEMIS WAY LLC,4/18/19,ORG,4/18/19,MADISON
12,A088206,ARTESIA SCHOOLHOUSE LLC,1/26/19,ORG,1/26/19,MADISON
12,A073019,"ARTESIAN DATA, LLC",5/6/14,DLQ,4/1/20,MADISON
12,A062896,"ARTFUL FARMER, LLC",5/5/10,ADS,6/13/20,MADISON
15,A034524,ARTHUR ANDERSEN LLP,2/6/96,RCA,10/11/18,Madison
12,A057795,ARTHUR JAMES VENTURES L.L.C.,4/9/08,DLQ,4/1/20,MADISON
12,A077904,ARTHUR N SALISBURY LLC,1/21/16,ADS,3/16/19,MADISON
12,A088028,ARTIFACT LLC,1/9/19,ORG,1/9/19,MADISON
12,A091661,ARTIFICIAL INTELLIGENCE ACCELERATOR . LLC,1/17/20,ORG,1/17/20,MADISON
13,A086716,ARTISAN BONDING & INSURANCE SERVICES LLC,8/16/18,RGD,8/16/18,MADISON
13,A086305,"ARTISAN CONTRACTING, LLC",6/29/18,RGD,6/29/18,MADISON
12,A085845,"ARTISAN CRAFT HOMES, LLC",5/9/18,ORG,5/9/18,MADISON
12,A076269,"ARTISAN FISHING, LLC",6/24/15,DIS,1/5/18,MADISON
12,A072074,"ARTISAN GARDENING, LLC",1/13/14,ADS,3/17/18,MADISON
12,A075517,"ARTISAN HANDCRAFTED, LLC",3/23/15,ADS,7/28/18,MADISON
13,A090493,ARTISAN PARTNERS GP LLC,9/20/19,RGD,9/20/19,MADISON
12,A079265,ARTISAN RAMEN LLC,6/20/16,DLQ,4/1/20,MADISON
2,A091748,"ARTISAN RISK & INSURANCE SERVICES, INC.",1/22/20,INC,1/22/20,MADISON
12,A087595,"ARTISAN VILLAGE MANAGING MEMBER, LLC",11/20/18,ORG,11/20/18,MADISON
12,A087580,"ARTISAN VILLAGE, LLC",11/19/18,ORG,11/19/18,MADISON
12,A080081,"ARTISANAL RECORDS, LLC",10/4/16,IGS,12/1/18,MADISON
12,A084566,ARTISANS MEDIA & PROMOTIONS LLC,1/5/18,DLQ,1/1/20,MADISON
12,P058853,"ARTISOL DESIGN, LLC",3/2/12,IGS,1/17/19,MADISON
12,A085625,ARTISTIC INSANITY LLC,4/16/18,DLQ,4/1/20,MADISON
12,A074592,"ARTISTTREE MANAGEMENT, LLC",11/28/14,ADS,12/10/18,MADISON
12,A084308,ARTLAW WISCONSIN LLC,12/11/17,DLQ,10/1/19,MADISON
12,A037076,ART'S CUSTOM DESIGN BUILDERS LLC,1/15/98,ADS,3/16/19,MADISON
12,A091078,ARTSY CHARTS LLC,11/8/19,DIS,2/18/20,MADISON
12,A058518,"ARTTERRO, LLC",7/16/08,ADS,1/27/18,MADISON
12,A079942,ARTURO AVALOS RAYA LLC,9/19/16,ADS,9/9/19,MADISON
12,A077414,ARTURO REYES ORTEGA LLC,11/18/15,ADS,12/10/18,MADISON
12,A087491,ARTWORK SHERPA LLC,11/7/18,ORG,11/7/18,MADISON
6,A075728,"ARTWRITE COLLECTIVE, INC.",4/15/15,DLQ,4/1/20,MADISON
12,A085961,ARUJ HOSPITALITY LLC,5/22/18,DLQ,4/1/20,MADISON
12,A090740,"ARVADA LODGING ASSOCIATES, LLC",10/4/19,ORG,10/4/19,MADISON
13,A089954,"ARW HOLDINGS, LLC",7/17/19,RGD,7/17/19,MADISON
12,A090571,"ARY'S CLEANING SERVICES, LLC",9/17/19,ORG,9/17/19,MADISON
12,A087260,ARYV OF IDAHO LLC,10/15/18,ORG,10/15/18,MADISON
12,A091554,ARYV OF MICHIGAN LLC,1/3/20,ORG,1/3/20,MADISON
12,A093396,ARYV OF NEW HAMPSHIRE LLC,7/2/20,ORG,7/2/20,MADISON
12,A090885,ARYV OF RHODE ISLAND LLC,10/21/19,ORG,10/21/19,MADISON
12,A089654,ARYV TECHNOLOGIES LLC,6/12/19,ORG,6/12/19,MADISON
12,A056146,"ARZ CONSULTING, LLC",8/26/07,IGS,7/15/19,MADISON
12,A045672,"AS IS COMMUNICATIONS, LLC",5/9/03,DIS,6/27/20,MADISON
13,A090117,"AS SURVEILLANCE, LLC (FICT NAME) ADVANTAGE SURVEILLANCE, LLC (CORP NAME)",7/31/19,RGD,7/31/19,MADISON
6,A045765,"AS/ONE, INC.",5/14/03,ADS,6/11/18,MADISON
12,A092974,ASALYNA DARING GRINDS LLC,5/27/20,ORG,5/27/20,MADISON
12,A084431,ASANA AND CO. LLC,1/15/18,DLQ,1/1/20,MADISON
12,A086568,"ASAP JUNK REMOVAL, LLC",8/2/18,ORG,8/2/18,MADISON
1,S117279,ASAP RESTORATION INC.,2/8/18,DIS,2/15/19,MADISON
2,A092284,"ASB SPORTS ACQUISITION, INC.",3/10/20,INC,3/10/20,MADISON
13,A089410,"ASC ACQUISITION COMPANY, LLC",5/17/19,RGD,5/17/19,MADISON
1,A059493,"ASC1 PARTS, INC.",12/12/08,IGS,11/25/19,MADISON
1,A036259,"ASC1, INC.",10/15/97,IGS,11/25/19,MADISON
2,A082556,"ASCEND HR, INC.",5/19/17,RCA,10/11/18,MADISON
12,A085414,ASCENDING MOONS INTERNATIONAL LLC,3/29/18,ORG,3/29/18,MADISON
12,A082909,"ASCENSION HEALTH & DISCOVERY, LLC",7/4/17,DLQ,7/1/19,MADISON
13,A085929,"ASCENSION HEALTH RESOURCE AND SUPPLY MANAGEMENT GROUP, LLC",5/17/18,RGD,5/17/18,MADISON
6,A084976,"ASCENSION LIVING - LAKESHORE AT SIENA, INC.",2/16/18,INC,2/16/18,MADISON
12,A092598,"ASCENSION WISCONSIN EMERUS GREENFIELD, LLC",4/15/20,ORG,4/15/20,MADISON
12,A087870,"ASCENSION WISCONSIN EMERUS JV, LLC",12/20/18,ORG,12/20/18,MADISON
12,A092599,"ASCENSION WISCONSIN EMERUS MENOMONEE FALLS, LLC",4/15/20,ORG,4/15/20,MADISON
12,A092600,"ASCENSION WISCONSIN EMERUS WAUKESHA, LLC",4/15/20,ORG,4/15/20,MADISON
12,A091327,"ASCENSION WISCONSIN SURGERY CENTER - MOUNT PLEASANT, LLC",12/9/19,ORG,12/9/19,MADISON
12,A091328,"ASCENSION WISCONSIN SURGERY CENTER - RIVER WOODS, LLC",12/9/19,ORG,12/9/19,MADISON
2,A063647,"ASCENSUS, INC.",9/13/10,RCA,10/11/18,Madison
13,A086022,"ASCENT FUNDING, LLC",5/30/18,RGD,5/30/18,MADISON
13,A085798,"ASCENTIAL CARE PARTNERS, LLC",5/3/18,RGD,5/3/18,MADISON
2,A089353,ASCENTIS CORPORATION,5/10/19,INC,5/10/19,MADISON
1,1H11118,"ASCENTIVES, INC.",12/1/81,IGS,10/26/18,MADISON
8,A084801,"ASCO, L.P.",2/1/18,INC,2/1/18,MADISON
6,6A12191,"ASCOT CONDOMINIUM ASSOCIATION, INC.",6/2/80,ADS,6/13/20,MADISON
2,A092082,"ASEKO, INC.",2/21/20,INC,2/21/20,MADISON
2,A084840,ASEPT INTERNATIONAL INC.,2/2/18,INC,2/2/18,MADISON
12,A076363,ASGARD SOLUTIONS LLC,7/8/15,ADS,1/21/19,MADISON
12,A086466,ASH & OAK PSYCHOTHERAPY LLC,7/21/18,ORG,7/21/18,MADISON
13,A084809,"ASH HOLDINGS, LLC",2/1/18,RGD,2/1/18,MADISON
13,A086197,ASH RIVER RESEARCH LLC,6/18/18,RGD,6/18/18,MADISON
13,A074899,ASHCOMM LLC,2/2/15,RCA,10/11/18,MADISON
9,A092333,ASHERHOLDINGS CORPORATION,3/16/20,INC,3/16/20,MADISON
8,A076037,ASHFORD WISCONSIN DELLS LP,5/28/15,CAN,9/25/19,MADISON
6,A082958,"ASHISH MANDALI, INC.",7/7/17,DLQ,7/1/19,MADISON
2,A092294,"ASHLAND INDUSTRIES, INC.",3/11/20,INC,3/11/20,MADISON
1,A031855,"ASHLEY DISTRIBUTION SERVICES, LTD.",11/8/93,IGS,11/11/19,MADISON
12,A089894,ASHLEY FURNITURE TRADING COMPANY LLC,7/10/19,ORG,7/10/19,MADISON
12,A085495,ASHLEY HARTMAN ANNIS LLC,4/5/18,ORG,4/5/18,MADISON
12,A091925,"ASHLEY POWELL CONSULTING, LLC",2/10/20,ORG,2/10/20,MADISON
12,A088432,ASHLEY THE ACUPUNCTURIST LLC,2/16/19,ORG,2/16/19,MADISON
1,A092558,"ASHLEY VENTURE HOLDINGS, INC.",4/10/20,INC,4/10/20,MADISON
12,A089280,"ASHMIL, LLC",5/6/19,ORG,5/6/19,MADISON
13,A091392,"ASHORE PROPERTY MANAGEMENT, LLC",12/16/19,RGD,12/16/19,MADISON
12,A079738,"ASHRE, LLC",8/23/16,IGS,7/19/18,MADISON
12,Y003021,ASHTON YORK LLC,8/1/05,DIS,12/19/19,MADISON
13,A085216,ASI CONSTRUCTION LLC,3/13/18,RGD,3/13/18,MADISON
1,A077778,ASIAN KITCHEN MADISON INC.,3/1/16,DLQ,1/1/20,MADISON
1,A084503,ASIAN KITCHEN YANG CHEN INC.,1/2/18,IGS,2/23/20,MADISON
1,A087639,ASIAN NOODLE INC.,11/27/18,INC,11/27/18,MADISON
12,A089080,ASKELADDEN MAINTENANCE LLC,4/19/19,ORG,4/19/19,MADISON
12,A037677,"ASLC FARDALE, L.L.C.",6/16/98,ADS,8/20/18,MADISON
12,A076812,ASME RAPID TRANSIT LLC,10/31/15,ADS,12/10/18,MADISON
13,A093206,"ASPEN GROVE LANDSCAPE COMPANIES, LLC",6/18/20,RGD,6/18/20,MADISON
12,A089825,"ASPEN II, LLC",7/2/19,ORG,7/2/19,MADISON
12,A090215,"ASPEN III, LLC",8/12/19,ORG,8/12/19,MADISON
13,A089525,"ASPEN MEDICAL PRODUCTS, LLC",5/29/19,RGD,5/29/19,MADISON
12,A052978,ASPEN PEAK CONSULTING LLC,5/9/06,DLQ,4/1/20,MADISON
13,A089198,"ASPEN PROPERTIES GROUP, LLC",4/29/19,RGD,4/29/19,MADISON
13,A091308,"ASPEN THERAPY, LLC",12/6/19,RGD,12/6/19,MADISON
6,A088229,"ASPEN WOODS HOMEOWNERS ASSOCIATION, INC.",2/11/19,INC,2/11/19,MADISON
12,A078702,ASPHALT SOLUTIONS LLC,4/14/16,ADS,6/10/19,MADISON
12,A054722,"ASPHALT TRANSPORT, L.L.C.",2/1/07,DIS,9/21/18,MADISON
12,A083302,ASPIRE TALENT GROUP LLC,8/17/17,IGS,7/21/19,MADISON
13,A089164,"ASPIRIANT, LLC",4/25/19,RGD,4/25/19,MADISON
13,A080613,"ASPIRIANT, LLC",12/15/16,RCA,10/11/18,MADISON
6,A086421,ASPIRING SUCCESSFUL KIDS INCORPORATED,8/3/18,DLQ,7/1/20,MADISON
13,A087406,"ASPLUNDH TREE EXPERT, LLC",10/30/18,RGD,10/30/18,MADISON
1,A047109,ASRA'S FAMILY CHILDCARE CENTER INC.,1/2/04,IGS,3/22/19,MADISON
13,A090072,"ASRC FEDERAL DATA NETWORK TECHNOLOGIES, LLC",7/29/19,RGD,7/29/19,MADISON
12,A087627,"ASSAULT DETERRENT TECHNOLOGIES, LLC",11/26/18,ORG,11/26/18,MADISON
6,P039020,"ASSEMBLY OF PENTECOSTAL CHURCH OF JESUS CHRIST, MADISON, INC.",12/10/01,IGS,6/26/19,MADISON
2,A091282,"ASSEMBLY SYSTEMS, INC.",12/3/19,INC,12/3/19,MADISON
2,A090729,ASSET DISCOVERY CORPORATION,10/2/19,INC,10/2/19,MADISON
12,A069484,ASSET ENTERPRISES LLC,1/10/13,ADS,3/16/19,MADISON
13,A088758,"ASSET MANAGEMENT OUTSOURCING SERVICES, LLC",3/21/19,RGD,3/21/19,MADISON
13,A093142,ASSET MANAGEMENT SERVICES USA LLC,6/12/20,RGD,6/12/20,MADISON
13,A060901,"ASSETS RECOVERED, LLC",7/2/09,RCA,10/11/18,Madison
2,A079887,ASSETSBIZ CORP.,9/9/16,RCA,10/11/18,MADISON
1,A059624,"ASSI OF WISCONSIN, INC.",1/7/09,MGD,12/31/18,MADISON
12,A086132,ASSISTED LEADS DIGITAL MARKETING LLC,6/11/18,DLQ,4/1/20,MADISON
12,A060308,"ASSISTED LIVING EDUCATION ACADEMY, LLC",4/7/09,ADS,6/13/20,MADISON
